id,class_label,entities
64990,0,CARDINAL CARDINAL CARDINAL PERCENT PERCENT PERCENT PERCENT PERCENT PERCENT PERCENT PERCENT CARDINAL CARDINAL CARDINAL PERCENT PERCENT PERCENT PERCENT DATE DATE PERCENT PERCENT PERCENT PERCENT
16432,1,PERSON PERSON PERSON PERSON PERSON NORP
5873,1,PERSON PERSON ORG PERSON ORG ORG ORG
29726,0,PERSON DATE DATE
88869,0,NORP GPE PERCENT PERCENT ORG ORG DATE GPE CARDINAL DATE CARDINAL
88948,0,ORG CARDINAL GPE CARDINAL GPE
5740,1,PERCENT PERCENT PERCENT PERCENT PERCENT
36889,1,NORP CARDINAL LOC NORP PERCENT PERCENT GPE PERCENT PERCENT NORP
86540,0,CARDINAL ORG CARDINAL DATE DATE CARDINAL PERSON
6693,1,DATE NORP NORP DATE DATE DATE PERSON
36629,1,ORG PERSON PERSON CARDINAL PERSON CARDINAL GPE ORG CARDINAL GPE GPE GPE GPE GPE GPE
47858,1,ORG ORG CARDINAL PERSON CARDINAL CARDINAL CARDINAL DATE DATE DATE DATE
82543,1,MONEY PERSON PERCENT PERCENT CARDINAL
41689,1,CARDINAL CARDINAL CARDINAL GPE FAC FAC FAC ORG ORG
60406,0,PERSON
66248,1,ORG NORP DATE DATE DATE
78550,0,PERSON PERSON PERSON
4599,1,PERSON PERSON DATE DATE DATE DATE ORG ORG
77918,0,GPE PERSON PERSON PERCENT PERCENT PERSON PERSON
2152,0,GPE GPE DATE CARDINAL PERSON CARDINAL DATE CARDINAL DATE DATE CARDINAL
16499,1,PERSON PERSON PERSON PERSON PERSON PERSON PERSON PERSON ORG PERSON PERSON PERSON PERSON PERSON PERSON PERSON PERSON PRODUCT PERSON
18303,1,NORP NORP ORG ORG ORG ORG ORG ORG ORG ORG ORG ORG
81067,0,CARDINAL GPE
26246,1,LANGUAGE
4829,1,CARDINAL GPE PERSON CARDINAL CARDINAL PERSON PERSON ORG
57159,1,PERSON CARDINAL
18593,1,ORG ORG ORG
43909,0,ORG ORG CARDINAL CARDINAL DATE CARDINAL
19563,1,CARDINAL GPE
19012,1,GPE ORG ORG ORG ORG ORG ORG
2881,1,ORG GPE
21012,1,GPE GPE CARDINAL PERSON DATE DATE DATE DATE CARDINAL GPE CARDINAL CARDINAL ORG DATE DATE DATE DATE DATE DATE DATE PERCENT PERCENT GPE PERCENT PERCENT GPE PERCENT PERCENT GPE
16167,1,PERSON PERSON PERSON CARDINAL ORG PERSON PERSON CARDINAL GPE ORG PERSON PERSON ORG
51345,0,PERSON CARDINAL PERSON
49974,0,GPE GPE GPE
86007,1,PERSON PERSON DATE DATE
53405,0,PERSON CARDINAL PERSON ORG
41639,1,PERSON PERSON CARDINAL
2532,1,NORP NORP
84617,0,PERSON NORP PERSON PERSON
19378,1,PERSON PERSON ORG MONEY PERCENT PERCENT PERCENT GPE GPE
52066,0,DATE DATE DATE GPE PERSON PERSON
70054,0,GPE
76546,0,CARDINAL ORG ORG ORG ORG ORG DATE PERSON PERSON CARDINAL GPE CARDINAL GPE
56076,0,CARDINAL CARDINAL GPE CARDINAL CARDINAL
72115,0,PERSON PERSON PERSON ORG ORG ORG ORG
1998,1,ORG DATE PERCENT PERCENT PERCENT PERCENT ORG ORG ORG ORG CARDINAL
69190,0,DATE GPE
23625,1,ORG ORG ORG GPE ORG ORG PERSON PERSON
16757,1,PERSON PERSON ORG ORG ORG CARDINAL MONEY MONEY ORG ORG ORG ORG CARDINAL PERSON PERSON PERSON CARDINAL
82225,0,PERSON PERSON WORK_OF_ART WORK_OF_ART WORK_OF_ART WORK_OF_ART MONEY ORG
59593,0,CARDINAL CARDINAL GPE GPE CARDINAL CARDINAL ORG ORG ORG ORG ORG
84204,0,CARDINAL CARDINAL CARDINAL CARDINAL ORG ORG ORG MONEY MONEY MONEY NORP ORG ORG ORG ORG ORG PERSON PERSON PERSON PERSON
27987,0,ORG ORG DATE DATE DATE PERCENT PERCENT MONEY MONEY MONEY PERCENT PERCENT PERCENT PERCENT NORP ORG PERCENT PERCENT PERCENT ORG
52545,0,DATE DATE DATE DATE
19526,1,DATE DATE DATE GPE GPE
74659,0,FAC ORG GPE ORG ORG ORG PERSON CARDINAL PERSON
2783,1,PERSON PERSON NORP NORP PERSON
23946,1,GPE GPE GPE GPE CARDINAL DATE DATE DATE PERSON DATE DATE
16708,1,GPE ORG MONEY
37320,1,ORG
37870,1,PERSON PERSON ORG ORG
289,1,CARDINAL NORP
5293,1,GPE GPE ORG
89205,0,CARDINAL CARDINAL
83361,0,PERSON PERSON ORG ORG ORG GPE ORG GPE PERSON PERSON MONEY
44879,1,ORG ORG ORG ORG
19293,1,0
74467,0,PERSON PERSON CARDINAL CARDINAL CARDINAL PERSON PERSON CARDINAL
84315,0,CARDINAL PERSON PERSON DATE DATE DATE ORDINAL CARDINAL PERCENT PERCENT DATE
84767,0,ORDINAL NORP NORP
22782,1,NORP NORP
71377,0,ORG ORG ORG GPE GPE GPE GPE GPE CARDINAL
37732,1,PERSON PERSON GPE PERCENT PERCENT DATE PERCENT PERCENT DATE
85652,0,NORP
42272,1,PERSON LAW LAW LAW PERSON PERSON
61753,0,PERSON PERSON PERSON GPE PERSON
77488,0,PERSON PERSON
7028,1,ORG CARDINAL CARDINAL DATE
74910,0,PERSON CARDINAL ORG PRODUCT QUANTITY QUANTITY QUANTITY QUANTITY
457,1,NORP CARDINAL NORP
64850,0,DATE DATE DATE DATE DATE DATE DATE NORP WORK_OF_ART WORK_OF_ART WORK_OF_ART WORK_OF_ART WORK_OF_ART WORK_OF_ART WORK_OF_ART DATE PERSON
88098,0,PERSON PERSON ORG ORG ORG
70602,0,ORG GPE
18967,1,FAC FAC FAC ORG WORK_OF_ART WORK_OF_ART WORK_OF_ART ORG
83945,0,DATE DATE DATE DATE PERSON PERSON DATE DATE DATE DATE PERSON NORP
55072,0,PERSON PERSON NORP GPE DATE DATE DATE DATE
50596,0,ORG ORG PERCENT PERCENT DATE
84442,0,PERSON DATE PERSON PERSON GPE GPE GPE
65055,0,ORG ORG DATE DATE DATE DATE DATE PERCENT PERCENT DATE DATE DATE PERCENT PERCENT CARDINAL CARDINAL CARDINAL PERCENT PERCENT DATE DATE PERCENT PERCENT CARDINAL
3674,1,PERSON PERSON
88105,0,ORG ORG ORG ORG PERSON PERSON PERSON PERSON ORG ORG ORG
54203,0,DATE DATE DATE DATE DATE CARDINAL DATE CARDINAL
78051,0,GPE NORP
8349,1,ORG NORP NORP ORG
84946,0,PERSON
46482,0,PERSON PERSON LOC DATE ORG ORG
12972,1,PERSON ORG GPE ORDINAL CARDINAL
52791,1,PERSON PERSON
84466,0,PERSON PERSON ORG PERSON PERSON PERSON
42974,1,GPE ORG CARDINAL CARDINAL NORP DATE DATE
8365,1,NORP
20797,1,PERSON DATE DATE DATE DATE DATE DATE
59565,0,MONEY DATE DATE MONEY MONEY MONEY
1214,1,CARDINAL ORG DATE DATE DATE PERCENT PERCENT
53788,0,ORG
57450,1,ORG ORG ORG ORG ORG GPE GPE
69763,0,PERSON PERSON PERSON
33427,0,PERSON PERSON PERSON ORG DATE DATE
59436,0,ORG PERSON
72052,0,GPE GPE ORG TIME TIME DATE DATE ORG
837,1,ORG ORG CARDINAL
14232,1,PERSON
10031,1,PERSON CARDINAL CARDINAL DATE DATE DATE DATE PERSON PERSON PERSON PERSON DATE DATE DATE DATE CARDINAL NORP PERCENT PERCENT PERSON PERCENT PERCENT CARDINAL
24803,1,PERSON PERSON MONEY NORP ORG ORG ORG PERSON
66659,0,FAC FAC FAC GPE PERSON PERSON
16600,1,PERSON DATE DATE
28985,0,0
15464,1,GPE ORG DATE DATE DATE FAC FAC FAC
38230,1,ORG ORG ORG GPE
55774,0,0
34929,0,PERSON ORG ORG ORG ORG ORG ORG ORG
77555,1,PERSON PERSON GPE GPE PERSON
11115,1,MONEY MONEY MONEY DATE DATE DATE DATE DATE PERCENT PERCENT DATE DATE PERCENT PERCENT
5652,1,ORG
31664,0,PERSON PERSON NORP DATE DATE PERSON DATE DATE ORG
15887,1,PERSON CARDINAL LAW PERSON PERSON
73165,0,PERSON PERSON PERCENT PERCENT DATE DATE ORG
63243,0,ORG PERSON
78898,0,DATE DATE ORG
82483,0,PERSON PERSON
67681,0,PERSON PERSON PERSON TIME GPE GPE GPE ORG
64985,0,ORG ORG ORG ORG ORG ORG CARDINAL PERCENT PERCENT CARDINAL CARDINAL CARDINAL PERCENT PERCENT CARDINAL CARDINAL CARDINAL PERCENT PERCENT DATE DATE DATE PERCENT PERCENT
9546,1,ORG PERSON GPE
16268,1,PERSON PERSON GPE
13310,1,PERCENT PERCENT NORP
15637,1,PERSON PERSON PERSON PERSON PERSON MONEY GPE PERSON CARDINAL ORG
53076,0,MONEY MONEY MONEY MONEY MONEY MONEY MONEY ORG ORG ORG ORG ORG ORG ORG ORG ORG ORG ORG
33028,0,DATE DATE DATE PERSON
83454,0,DATE PERSON PERSON PERSON
31940,0,PERSON ORG
10712,1,GPE GPE GPE CARDINAL CARDINAL CARDINAL NORP DATE ORG ORG PERSON
71243,0,CARDINAL NORP GPE GPE GPE DATE DATE DATE DATE DATE DATE DATE
15357,1,PERSON PERSON PERSON PERSON ORG ORG TIME TIME TIME
47911,0,PERSON PERSON WORK_OF_ART WORK_OF_ART WORK_OF_ART GPE EVENT EVENT EVENT ORG ORG GPE
18179,1,DATE DATE ORG DATE DATE
67680,0,GPE
11925,1,PERSON PERSON MONEY MONEY MONEY ORG
16569,1,PERSON PERSON PERSON PERSON PERSON
69685,0,ORG PERSON PERSON PERSON
121,1,ORG ORG NORP GPE
10577,1,DATE
83494,0,PERSON PERSON PERSON DATE WORK_OF_ART WORK_OF_ART WORK_OF_ART WORK_OF_ART
238,1,NORP GPE
41048,1,ORG ORG
6719,1,ORG ORG ORG
56762,1,GPE GPE DATE ORG ORG ORG ORG MONEY
46457,0,ORG
24672,1,PERSON DATE DATE DATE PERSON ORG NORP
76555,0,PERSON PERSON
38860,1,ORG PRODUCT PRODUCT PERSON PERSON ORG PERSON PERSON
83464,0,PERSON PERSON
9387,1,PERCENT PERCENT NORP NORP PERCENT PERCENT
50454,0,PERSON
22200,1,GPE CARDINAL CARDINAL CARDINAL DATE DATE DATE PERSON PERCENT PERCENT PERCENT DATE DATE DATE ORG
43080,1,GPE
9056,1,DATE DATE DATE DATE DATE DATE PERSON PERSON
70367,0,PERSON LOC CARDINAL GPE GPE CARDINAL GPE
29638,0,PERSON
58076,1,PERSON PERSON PERSON
7441,1,PRODUCT DATE DATE DATE DATE DATE
9269,1,ORG ORG CARDINAL GPE DATE PERSON PERSON CARDINAL DATE CARDINAL DATE DATE DATE
68244,0,DATE DATE NORP NORP NORP NORP
20445,1,CARDINAL CARDINAL CARDINAL GPE ORG ORG CARDINAL
65971,0,ORG ORG ORG ORG ORG ORG ORG
38138,1,CARDINAL PERSON
12473,1,GPE PERSON PERSON
62862,0,PERSON PERSON
20149,1,ORG GPE GPE GPE
67050,0,ORG NORP PERSON PERSON PERSON PERSON GPE
2580,1,NORP NORP
35726,0,ORG GPE
18646,1,GPE LAW ORG ORG ORG ORG
30157,0,PERSON ORG ORG ORG GPE CARDINAL
30090,0,PERSON
57362,1,DATE DATE DATE PERSON DATE DATE PERSON CARDINAL CARDINAL DATE DATE CARDINAL CARDINAL CARDINAL
23312,1,PERSON CARDINAL NORP
85488,0,DATE GPE ORG DATE MONEY
87836,0,DATE ORG ORG ORG ORG ORG ORG ORG ORG ORG ORG MONEY MONEY MONEY MONEY MONEY MONEY
29247,0,ORG PERSON PERSON CARDINAL PERSON ORG
49051,1,GPE
83076,0,PERSON PERSON PERSON MONEY MONEY MONEY DATE PERSON
38477,1,PERSON PERSON PERSON
45697,1,ORG ORG ORG ORG ORG ORG ORG
47435,0,0
5690,1,CARDINAL CARDINAL CARDINAL GPE ORG
45753,0,PERSON PERSON WORK_OF_ART
73412,0,PERSON PERSON PERSON ORG PERSON PERSON GPE PERSON
85126,0,ORG ORG ORG
32199,1,PERSON CARDINAL ORG ORG ORG ORG
62217,0,PERSON PERSON ORDINAL DATE DATE ORG ORG ORG ORG
88809,0,CARDINAL ORG ORG PERSON PERCENT PERCENT ORG PERCENT PERCENT ORG ORG ORG ORG ORG
88382,0,ORG ORG PERSON PERSON
16445,1,PERSON PERSON PERSON PERSON PERSON
20960,1,ORG ORG ORG ORG ORG ORG
28398,0,0
24850,1,PERSON PERSON PERSON
76305,0,NORP PERSON PRODUCT
76008,0,PERSON PERSON ORG ORG ORG ORG
63617,0,PERSON PERSON ORG DATE NORP ORG
70111,0,ORG
82899,0,0
40338,1,CARDINAL CARDINAL CARDINAL TIME TIME
79025,1,NORP
71565,0,ORG ORG ORG
49505,0,PERSON
84405,0,PERSON NORP
88368,0,ORG ORG ORG NORP
45298,1,ORG LAW LAW LAW
40404,1,NORP MONEY NORP NORP NORP
59394,0,ORG
2539,1,MONEY MONEY MONEY ORG ORG ORG ORG ORG ORG DATE DATE
45159,1,0
44758,1,GPE PERCENT PERCENT NORP
49840,0,GPE CARDINAL CARDINAL CARDINAL
74705,0,NORP ORG ORG ORG ORG ORG ORG ORG
41640,1,CARDINAL DATE CARDINAL CARDINAL PERSON PERSON CARDINAL
7847,1,GPE CARDINAL CARDINAL
82688,0,PERSON PERCENT PERCENT PERCENT PERCENT MONEY MONEY MONEY ORG
64435,0,DATE DATE TIME PERSON PERSON
10616,1,CARDINAL ORG ORG ORG ORG ORG ORG ORG ORG ORG CARDINAL ORG ORG ORG PRODUCT PRODUCT PRODUCT CARDINAL CARDINAL
12254,0,PERSON PERSON PERSON ORG ORG ORG ORG ORDINAL CARDINAL
28939,0,DATE DATE DATE DATE DATE ORG ORG
69339,0,GPE PERSON GPE ORG ORG ORG ORG
82479,0,PERSON PERSON WORK_OF_ART WORK_OF_ART WORK_OF_ART WORK_OF_ART
23781,1,LOC
15800,1,PERSON LAW ORG ORG ORG ORG PERSON PERSON PERSON
38109,1,ORG ORG ORG MONEY MONEY MONEY CARDINAL CARDINAL CARDINAL
55813,0,CARDINAL
33967,0,CARDINAL ORG ORG DATE DATE ORG ORG ORG CARDINAL
8601,1,PERSON DATE DATE ORG ORG DATE DATE DATE ORG QUANTITY QUANTITY GPE
55719,0,0
86389,0,PERSON PERSON PERSON DATE DATE
74256,0,NORP PERSON PERSON ORG
75920,0,PERSON LAW LAW PERSON DATE LAW LAW DATE
61848,0,ORG ORG PERSON GPE
56610,1,DATE DATE DATE PERSON PERSON PERSON CARDINAL PERSON CARDINAL CARDINAL DATE
16650,1,PERSON PERSON PERSON PERSON PERSON PERSON ORG ORG ORG ORG ORG ORG ORG PERSON PERSON PERSON NORP NORP
11078,1,PERSON MONEY DATE MONEY DATE MONEY MONEY
17058,1,ORG PERSON GPE
61858,0,ORG ORG NORP ORG ORG NORP
81354,0,PERSON
1889,1,ORG DATE PERCENT PERCENT PERCENT PERCENT ORG ORG ORG DATE DATE DATE GPE DATE GPE CARDINAL CARDINAL
83810,0,PERSON PERSON PERSON GPE GPE CARDINAL
36880,1,ORG NORP NORP GPE NORP NORP
84190,0,CARDINAL CARDINAL CARDINAL CARDINAL DATE DATE DATE ORG ORG ORG PERSON
76643,0,PERSON ORG
81348,0,PERSON PERSON PERSON
55146,0,PERSON PERSON ORG
49381,0,PERSON
33458,0,ORG ORG ORG FAC FAC DATE DATE DATE DATE
15851,1,ORG PERSON PERSON
83073,0,PERSON PERSON PERSON PERSON ORDINAL DATE
27465,0,ORG CARDINAL CARDINAL PERSON CARDINAL CARDINAL
53067,0,ORG ORG
77032,0,PERSON PERSON ORG
6526,1,ORG NORP CARDINAL CARDINAL
55838,0,PERSON ORG
76841,0,PERSON PERSON PERSON PERSON CARDINAL CARDINAL PERSON
75480,0,PERSON PERSON PERSON PERSON PERSON PERCENT PERCENT NORP ORG MONEY ORG CARDINAL CARDINAL CARDINAL CARDINAL MONEY MONEY MONEY
20431,1,PERSON CARDINAL PERSON CARDINAL DATE DATE
24034,1,PERSON PERCENT PERCENT ORG CARDINAL
50525,0,PERSON PERSON DATE LAW LAW LAW LAW
8685,1,ORG QUANTITY QUANTITY QUANTITY GPE DATE ORG ORG
73070,0,CARDINAL NORP PERSON PERSON DATE DATE DATE DATE DATE DATE DATE DATE DATE DATE DATE DATE DATE
48422,0,LAW
3695,1,PERSON PERSON ORG
86608,0,ORG ORG PERCENT PERCENT PRODUCT
89115,0,0
52156,0,PERSON GPE GPE GPE CARDINAL ORG GPE PERSON PERSON
34883,0,ORG ORG ORG ORG PERSON ORDINAL FAC ORG
50768,0,CARDINAL CARDINAL GPE CARDINAL NORP DATE CARDINAL CARDINAL PERCENT PERCENT
44522,1,0
52672,0,WORK_OF_ART WORK_OF_ART WORK_OF_ART DATE
39397,1,PERSON PERSON PERSON PERSON PERSON PERSON
45769,0,ORG PERSON PERSON
31758,0,ORG ORG ORG
44752,1,PERCENT PERCENT NORP PERCENT PERCENT DATE DATE DATE
70239,1,DATE DATE GPE ORG QUANTITY QUANTITY QUANTITY QUANTITY QUANTITY
57669,1,PERSON CARDINAL CARDINAL PERSON CARDINAL LAW LAW LAW LAW LAW LAW LAW LAW LAW PRODUCT PRODUCT PRODUCT ORG CARDINAL CARDINAL MONEY MONEY NORP DATE DATE
71530,0,CARDINAL GPE GPE GPE CARDINAL PERSON DATE ORG ORG
14233,1,QUANTITY QUANTITY ORG MONEY MONEY MONEY
67479,0,GPE PERSON PERSON PERSON PERSON PERSON TIME ORG
77253,0,PERSON PERSON PERSON ORG PERCENT PERCENT PERCENT PERCENT
39958,1,0
36956,1,DATE DATE CARDINAL CARDINAL CARDINAL DATE DATE
53360,0,GPE ORG GPE ORG
12545,1,PERSON PERSON PERSON ORG DATE
27187,0,ORG ORG DATE ORG ORDINAL ORG CARDINAL ORG CARDINAL CARDINAL CARDINAL DATE DATE DATE
82801,0,0
30579,0,GPE
65374,0,ORG PERSON PERSON PERSON PERSON PERSON LOC LOC PERSON PERSON
12090,1,PERSON ORG PERSON PERSON CARDINAL NORP
34233,0,GPE GPE CARDINAL GPE CARDINAL
1796,0,PERCENT PERCENT DATE PERCENT PERCENT PERCENT
34111,0,PERSON PERSON GPE GPE CARDINAL CARDINAL CARDINAL CARDINAL
7637,0,GPE PERCENT PERCENT ORG PERCENT PERCENT GPE GPE
42368,1,ORG ORG ORG ORG ORG ORG LAW LAW LAW ORG ORG ORG
39990,1,TIME TIME GPE
5550,1,ORG ORG PERSON GPE
49671,0,GPE PERCENT PERCENT PERCENT PERCENT ORG
21176,1,PERSON PERSON PERSON PERSON
79370,0,GPE DATE PERSON
64745,0,ORG ORG ORG ORG ORG ORG ORG NORP PERSON PERSON PERSON PERSON TIME TIME TIME TIME DATE DATE
39659,1,PERSON PERSON PERSON PERSON
25245,1,ORG ORDINAL
41676,1,CARDINAL CARDINAL PERSON PERSON CARDINAL CARDINAL
33628,0,ORG PERSON PERSON PERSON MONEY MONEY MONEY MONEY
15126,1,DATE DATE NORP GPE PERSON
23357,1,ORG ORG PERSON PERSON PERSON PERSON PERSON PERSON ORDINAL GPE ORG
58711,0,LOC
54027,0,ORG DATE DATE DATE DATE DATE DATE CARDINAL
32740,0,CARDINAL GPE DATE DATE DATE DATE
9957,1,NORP
59086,0,LOC PERSON ORG DATE DATE
21035,1,GPE ORG
18605,1,ORG ORG ORG
62271,0,PERSON PERSON ORG ORG DATE
16182,1,ORG PERSON PERSON CARDINAL NORP GPE DATE DATE ORG CARDINAL CARDINAL CARDINAL CARDINAL
82452,0,PERSON PERSON WORK_OF_ART WORK_OF_ART WORK_OF_ART WORK_OF_ART
54955,0,CARDINAL GPE GPE
14196,1,ORG PERSON DATE DATE ORDINAL ORDINAL NORP ORG ORG PERSON
66910,0,GPE DATE ORG
70679,0,GPE
22130,1,CARDINAL CARDINAL CARDINAL NORP EVENT EVENT EVENT EVENT ORG ORG ORG NORP PERSON GPE PERSON
10345,1,PERSON PERSON DATE ORG ORG ORG ORG ORG DATE
10645,1,NORP NORP CARDINAL ORG ORG ORG ORG
551,1,CARDINAL ORG ORG PERSON ORG CARDINAL PERSON
52457,0,WORK_OF_ART WORK_OF_ART WORK_OF_ART PERSON PERSON DATE DATE DATE
48746,0,ORG PERSON ORDINAL DATE DATE DATE NORP EVENT EVENT EVENT PERCENT PERCENT CARDINAL CARDINAL PERSON PERSON PERCENT PERCENT PERSON PERSON PERCENT PERCENT
76505,0,PERSON ORG NORP
20640,1,CARDINAL NORP GPE PERSON DATE DATE DATE MONEY
1443,1,DATE DATE
57632,1,ORG ORG ORG PERSON PERSON CARDINAL CARDINAL PERSON CARDINAL LAW LAW LAW LAW LAW LAW LAW LAW LAW PRODUCT PRODUCT PRODUCT PRODUCT ORG ORG ORG
79683,0,NORP NORP NORP PERCENT PERCENT NORP ORG PERSON ORG
29549,0,ORG ORG ORG
32867,0,PERSON DATE
50813,0,CARDINAL DATE GPE DATE
9494,1,PERSON PERSON NORP PERSON GPE LOC
30039,0,NORP PERSON PERSON PERSON
11054,0,MONEY MONEY MONEY MONEY DATE
20727,1,CARDINAL MONEY CARDINAL CARDINAL ORG
56403,1,ORG ORG PERSON PERSON
12298,1,CARDINAL CARDINAL ORG GPE MONEY MONEY MONEY MONEY ORG MONEY MONEY MONEY MONEY ORG ORG ORG MONEY
55664,0,GPE GPE ORG
58267,0,PERSON PERSON PERSON PERSON PERSON PERSON
5822,1,CARDINAL NORP MONEY
68950,0,PERSON PERSON DATE GPE PERSON PERSON GPE CARDINAL PERSON
53232,0,GPE ORG ORG ORG PERSON PERSON MONEY
3907,0,ORG ORG GPE ORG PERSON ORG
82074,0,ORG PERSON PERSON WORK_OF_ART WORK_OF_ART WORK_OF_ART WORK_OF_ART PERSON PERSON LAW LAW LAW
9638,1,ORG CARDINAL GPE CARDINAL GPE GPE
21203,1,ORG CARDINAL MONEY
85154,0,DATE DATE PERCENT PERCENT CARDINAL PERCENT PERCENT CARDINAL PERCENT PERCENT CARDINAL
37545,1,DATE DATE
83121,0,ORG ORG ORG ORG PERCENT PERCENT PERCENT PERCENT MONEY MONEY MONEY PERSON PERSON PERSON PERSON PERSON
17214,1,ORG ORG ORG
59010,0,PERSON PERSON
78441,0,PERSON PERSON PERSON
8540,1,DATE DATE ORG ORG DATE DATE DATE ORG QUANTITY QUANTITY GPE
48952,0,PERSON PERSON PERCENT PERCENT NORP CARDINAL EVENT EVENT EVENT CARDINAL CARDINAL ORDINAL
75516,0,ORG PERSON PERSON CARDINAL DATE DATE DATE GPE
61335,0,CARDINAL
39551,0,GPE ORG GPE PERSON PERSON PERSON ORG ORG ORG
28956,0,ORG ORG ORG
57962,0,PERSON PERSON DATE ORG DATE ORG PERSON PERSON FAC FAC FAC
67395,0,CARDINAL GPE PRODUCT CARDINAL
21425,1,ORG MONEY DATE DATE MONEY MONEY MONEY CARDINAL DATE
42577,1,GPE GPE GPE PERCENT PERCENT PERCENT
83883,0,ORG ORG
39029,1,ORG ORG PERSON
87585,0,LOC
44059,0,ORG ORG GPE GPE GPE ORG ORG PERSON GPE
7162,1,PERSON PERSON PERSON CARDINAL
7876,1,DATE DATE GPE DATE DATE DATE DATE DATE DATE ORG CARDINAL CARDINAL CARDINAL DATE DATE DATE DATE PERSON
4588,1,DATE DATE DATE DATE
34778,0,PRODUCT PERSON PERSON CARDINAL NORP PERCENT PERCENT PERSON PERSON
13316,1,ORG ORG ORG NORP PERSON ORG ORG DATE
67004,0,GPE CARDINAL CARDINAL
73954,0,GPE DATE DATE DATE
22522,1,NORP NORP NORP TIME TIME TIME DATE DATE DATE DATE GPE
85058,0,PERSON
87136,0,0
51837,0,WORK_OF_ART WORK_OF_ART
14636,1,GPE GPE
86072,0,ORG ORG ORG ORG PERSON ORDINAL
81543,0,PERSON PERSON
30721,0,GPE NORP
62420,0,PERSON PERSON
3065,1,PERSON
86480,0,PERSON PERSON PERSON PERSON
85263,1,PERSON PERSON LANGUAGE PERSON
25719,1,ORG PERSON PERSON ORG PERSON
8695,1,DATE DATE ORG ORG ORG GPE QUANTITY QUANTITY QUANTITY ORG PERSON PERSON
20287,1,ORG ORG ORDINAL CARDINAL ORG ORG ORG ORG ORG ORG
54977,0,CARDINAL
62927,0,PERSON PERSON
9920,1,PERSON PERSON ORG ORG CARDINAL CARDINAL PERSON
42393,1,PERSON
47727,0,0
44076,1,PERCENT PERCENT NORP NORP
211,1,NORP NORP PERCENT PERCENT PERCENT PERCENT PERCENT CARDINAL
60201,0,ORG ORG
20935,1,ORG
62521,0,PERSON ORG
29981,0,ORG PERSON
67245,0,GPE
51690,0,PERSON PERSON
10680,0,PERSON DATE PERSON PERSON DATE DATE DATE PERSON CARDINAL ORG CARDINAL GPE
63970,0,GPE NORP PERSON PERSON PERSON
70848,0,GPE GPE
34690,0,NORP PERSON PERSON
28668,0,PERSON PERCENT PERCENT NORP GPE NORP
65700,0,GPE ORG GPE GPE GPE GPE PERSON
80987,0,PRODUCT PRODUCT PRODUCT GPE PERSON
63104,0,PERSON PERSON ORG DATE DATE DATE DATE TIME PRODUCT
22643,1,ORG ORG ORG MONEY MONEY MONEY GPE PERSON PERSON PERSON PERSON PERSON PERSON MONEY MONEY MONEY MONEY ORDINAL GPE GPE GPE GPE CARDINAL NORP
80234,0,PERSON PERSON
79117,0,ORG ORG ORG ORG ORG PERSON PERSON PERSON
89210,0,PRODUCT PERSON PERSON CARDINAL CARDINAL GPE
59830,0,ORG ORG ORG ORG PERSON NORP GPE DATE DATE PERSON
21690,1,ORG ORG
85889,0,PERSON PERSON DATE CARDINAL CARDINAL CARDINAL
43787,0,CARDINAL CARDINAL ORDINAL CARDINAL LOC CARDINAL CARDINAL DATE DATE
53077,0,MONEY MONEY MONEY MONEY
23019,1,NORP DATE PERSON DATE DATE DATE DATE PERSON
65974,0,PERSON ORG ORG ORG GPE GPE
18366,1,DATE DATE DATE DATE DATE PERSON
65223,0,CARDINAL CARDINAL GPE CARDINAL CARDINAL CARDINAL PERCENT PERCENT DATE DATE DATE PERCENT PERCENT CARDINAL CARDINAL CARDINAL PERCENT PERCENT CARDINAL CARDINAL PERCENT PERCENT
84307,0,PERCENT PERCENT GPE ORG ORG ORG CARDINAL PERSON
37494,1,GPE GPE DATE PERSON PERSON DATE GPE ORG GPE
11249,1,GPE GPE PERSON PERSON PERSON NORP
14518,1,PERSON GPE CARDINAL PERCENT PERCENT PERCENT PERCENT PERCENT CARDINAL NORP
58389,0,PERSON PERSON ORG
44488,1,PERSON ORG ORG ORG ORG ORG GPE PERSON PERSON PERSON PERSON PERSON ORG ORG ORG ORG ORG ORG
57392,1,PERSON CARDINAL PERSON PERSON CARDINAL
75261,0,GPE PERSON MONEY MONEY MONEY MONEY PERCENT PERCENT NORP GPE
53471,0,PERSON
14912,0,GPE ORDINAL GPE ORDINAL ORDINAL GPE
6586,0,LOC
49613,0,GPE
81807,0,PERSON PERSON
16614,1,PERSON PERSON ORG ORG PERSON PERSON NORP NORP
79557,0,PERCENT PERCENT PERSON PERSON
33739,0,DATE DATE DATE DATE PERCENT PERCENT PERSON
7922,1,GPE ORG
36593,1,PERSON ORG CARDINAL
23976,1,PERSON PERSON PERSON CARDINAL PERSON PERSON
34419,0,ORG ORG PERSON PERSON
57468,1,0
15365,1,ORG NORP
34572,0,PERSON PERSON
73095,0,FAC FAC FAC DATE DATE DATE DATE DATE DATE DATE DATE DATE DATE DATE PRODUCT PERSON DATE DATE
47537,0,PERSON CARDINAL
37000,1,ORG ORG ORG ORG ORG ORG ORG ORG ORG ORG ORG
46472,0,ORG ORG PERSON
65647,0,ORG ORG ORG ORG ORG PERSON ORG
70751,0,GPE GPE GPE NORP CARDINAL
79419,0,ORG PERSON PERSON GPE DATE GPE GPE
