id,class_label,pos
139,0,NNP NNP NNP NNP NNP NN VB IN NNS NNP NN IN NNS NNP NNPS IN NNP NNP DT NNP NNP NN VBG NN NN NNP IN NN NNP NNPS NN IN NNP NNP NNP NNP NNP
140,1,DT NNP NNP JJ NN VBZ VBN RB JJR IN PRP VBP RB VB IN VBG DT NN CC NN IN NNP NNPS CC NNPS PRP MD VB CC VB NNP NNP NN NN RB RB IN JJ NNS VBP IN NN
141,1,RB PRP VBP IN IN DT NNP WDT VBZ VBN IN NNP NNPS VBZ DT JJ NN TO VB NNPS NNP VBP PRP VBG IN DT NNS VBG DT NN NN VBZ VBG NNS VBP PRP VBG PRP PRP VBP DT NN VBG DT NNS IN NNPS
142,1,VBG DT NN NN VBZ DT NN IN DT JJ NNS IN NNS IN NNPS
143,1,CD NNPS VBP RB IN PRP$ NN IN NNP NNP NNP DT NNPS NNP NNP VBD VBN IN IN RB DT NN IN NNP NNS VBD VBN IN PRP$ NN TO VB DT NN VBG NN NN MD RB VB DT NN
144,1,NN VBD NNPS JJR NN IN NNP VBD NNP VBD DT NN IN DT NN NN CC DT NN NN IN JJ NN NN JJ NN
145,1,DT VBG NN VBZ WRB VBD NNP NNS MD VB DT NN JJ NN VBG DT NN IN NNS IN NNS IN NNPS WP VBP DT RB VBN NNP NNP NNP VBG NNP NNPS IN NN IN NN IN DT NN
146,1,DT IN DT JJ NN WDT VBD DT NNP NN CC VBD DT NN NN RB CC VB TO VB NNPS VBN RB IN NNP IN IN PRP$ NNS WRB VB DT NNS VBP NNP VB JJ
147,1,NNP NN RB VBG RB NN NN VBD NNP NN WDT MD VB RB JJ NNPS RB JJR RB PRP VBP PRP DT TO VB NNP CC JJ CC RB VBN MD VB
148,1,DT NN NN NNP NNPS IN VBG JJ NN CC VBG JJ NN DT NN PRP VBZ JJ NNS VBP RB VBG PRP$ NNS IN JJ NN NNS VBP PRP RP IN DT NN
149,0,DT NN IN DT JJ NNS IN IN DT JJ NN IN NNPS VBP DT NN NN VBD VBN PRP$ NN TO VB DT JJ NN IN NNP NN IN NN NN
150,1,VBP PRP VBN NN IN DT NN NN PRP VBP DT NN WDT VBZ JJ NN NNS IN DT NNPS CC VBZ VBG NNS NN
151,1,WRB MD NNS VB DT JJ NN IN NN WP VBZ NN IN NNP NNP RB VBZ JJ VBD NNS IN NNPS VBP JJ IN NNP NNP VBD VB NNP NN NNP PRP MD RB VB VB DT DT NN NN NN VBZ JJ NNP NNP
152,1,DT NNP NNP RB VBD DT NN NN WDT NNP VBD IN NN NNP NNP VBD DT MD VB PRP VBZ DT TO VB PRP RB VBD DT NN IN NN CC NNP JJ PRP$ NN CC PRP VBP JJ IN VBN NNS IN NNPS VBP IN DT NN
153,1,NNP NNP VBZ VBG DT NNP NN VBP DT NN NN IN NN MD VB DT NN IN NNS IN JJ NN NN IN DT JJ CC JJ CC JJ NNS TO VB NNPS VB IN NN
154,1,NNPS VBD PRP VBD JJ VBG TO VB NNPS RB IN NN IN VBG DT NN NN NN VBG NNP MD VB VBN DT JJ NN WDT VBZ RB RB NN CC MD RB VB NNS IN JJ NNS
155,1,WRB VBP NNPS RB IN DT NN NN NN DT NNP VBZ VBN DT NN TO VB NN CC VB NN NNS IN NNS IN NNPS IN RB WRB VBP DT NNPS
156,1,PRP$ RB VBG TO VB JJ WRB DT NN NN VBZ RB CC NN VBP VBN IN PRP$ NNS CC DT NN VBZ IN NNS TO VB IN DT NNS NNPS VBD VBN IN
157,0,IN IN PRP$ JJ NN NNS PRP MD RB VB JJ RB NNP VBZ VBN TO VB IN JJS NNPS IN DT JJ NNS JJ JJ NNS VBP IN NNS IN DT JJ NN PDT DT JJ NN CC EX VBZ DT NN NN
158,1,NNP MD VB IN DT RB IN VBG DT NN NN IN JJ NN RB IN VBG DT NNP DT NN VBZ VBZ PRP VB RB IN DT JJ CC JJ NNPS TO VB PRP
159,1,JJ NN MD VB WRB IN NNPS VBP IN NNS IN JJ CC JJ NNS IN NN NN DT PRP VBG VBZ IN DT NN IN NNS MD VB VBN IN DT JJ NN NN
160,0,PRP RB JJ CC NNS IN NN IN IN VBG DT NN NN CC VBG NNS IN NNPS IN NNP VBD JJ NN
161,1,NNP VBP IN VBG IN DT NNP CC VBG NNPS IN NNP DT JJ NN NN CC RB CD IN DT RBS JJ JJ NNS IN DT NN IN NN
162,1,DT NN IN DT JJ NNS IN IN DT JJ NN IN NNPS VBP DT NN NN VBD VBN PRP$ NN TO VB DT JJ NN IN NNP NN IN NN NN
163,1,DT NNP VBZ DT NN NN VBD IN JJ NNS PRP$ NN VBZ VBN IN DT NN NN MD VB IN NNS IN JJ JJ NNS DT JJ NN VBG NN VB RP NNPS PRP VBP RB VBG PRP$ NN NNP
164,1,NNP PRP VBZ VB DT JJ NN WDT VBN IN CD IN NNPS WRB IN PRP VBZ PRP$ NN RB IN VBG IN DT JJ VBN NN DT MD VB UH WRB IN PRP$ JJ NN NN PRP VBN DT NN TO VB DT NNS
165,1,VBP DT JJ NN NNS CC VB DT NN NN IN CD NNPS VBP VBN RB VBN IN NN NN CC VB IN PRP$ NN CC PRP VBD TO VB PRP IN DT NN IN DT NN
166,1,NNP NNP NNP NN NNP NNP IN NNP VBZ NNS WDT VBP RB VB NNP IN DT NN PRP VBZ PRP$ RB NNP RBR NNP NNPS IN JJ NN IN DT NN VBN NNPS IN NNP JJ NNS JJ NN NN JJ NN NNP NN IN NNS
167,1,NNP VBZ DT NNP MD VB DT NN NN RB RB IN DT JJ NN NN PRP$ NN VBZ JJ CC VBG IN DT NNP NN WP VBZ RB JJ IN VBG DT RBS JJ IN NNPS RB RB
168,1,DT DT JJ JJ PRP VBP RB IN DT NN NN VB NNS JJ NN VBG JJ NN NN NNS JJ NN NNS NN JJ CC VBD NNPS IN NNP CC VBD NNS IN DT NN NN PRP VBG JJ
169,1,PRP$ NNS VBD DT NN NN JJ NN NNP NN DT NN VBZ IN NNPS IN NNP VBD VBN DT NN TO VB RP NNS RB RB PRP VBP RB NNP PRP MD RB VB NNS VB PRP$ NNS CC PRP MD RB VB PRP TO VB IN DT NN NN
170,1,PRP VBZ NN IN DT NNP VBD DT NN NN NNP MD VB VBN WRB NNP VBD DT JJ NN CC PRP VBD RB WP VBZ VBG WRB VBZ RB PRP VBG NNPS
171,1,PRP$ VBP JJ PRP NNP NNPS IN NN NNS IN DT NN CC NN TO VB PRP RP PRP VBZ DT NN NN IN VBG PRP VBZ PRP VBZ JJ PRP VBZ NNS IN NNS CC VBZ NNS DT NN RB TO VB RB VBG NN
172,1,NNPS VBD PRP VBD JJ VBG TO VB NNPS RB IN NN IN VBG DT NN NN NN VBG NNP MD VB VBN DT JJ NN WDT VBZ RB RB NN CC MD RB VB NNS IN JJ NNS
173,1,DT VBP JJ NNP VBD DT NN NN VBG DT NN NN IN NNS IN NNPS IN DT NN VBD TO VB DT NNPS CC RB DT NNPS IN NN VBZ JJ TO VB JJ NNS NNP NNS NNS VBZ RB JJ
174,1,UH CC RB VBZ VBN PRP VBZ VB DT NN IN VBG JJ NNS IN PRP RB VBD IN DT NN NN WDT PRP VBD VBD RB VBG TO VB WRB PRP VBD PRP VBZ RB VB IN NNPS RB CC RB
175,1,UH NNP NNP NNP NNP VBP DT NNP NNP RB NNS IN NNPS VBP RB VBG VBN IN PRP$ NNS CC VBG IN NNS IN DT NNS CC IN PRP$ NNS NNP NN NN IN NNP
176,1,DT NN NN VBZ RB VBN JJ NN CC JJ NN NNPS IN NN RB IN NN VBZ DT NNS PRP$ RB NN RB TO VB DT NN IN DT NN PRP VBP DT NNS VBP JJ VBG NN VBN NNS CC VBG IN NN
177,1,IN NNPS VBP VBN IN NNS VBP VBG IN DT NN NNS VBD NN CC JJ NN IN NN NNS TO JJ NNS IN DT NN NN VBP VBN RB DT NN VBZ RB RB VB RB DT NN
178,1,RB JJ NNS VBG NN VBG NNPS VBN IN NN NNS VBG NNS JJR TO RB VB VBG JJ NNS IN NN NNP DT NNP NNS VBP VBN JJ IN DT NNP NN VB RB JJR NNP JJ NN TO VB VBZ JJ
179,1,NNP CC NNPS VBD DT NN IN DT NN NN RB RB NN IN DT NN VBZ IN NN NNS IN NNP VBP RB RB RB JJ IN PRP VBP IN DT NNP
180,1,DT NN NN VBG PRP IN DT NN NN NN WP VBD RB VBG IN DT NNS IN DT NN IN MD VB PRP$ NN NNP VBD PRP$ JJ NNS WRB PRP VBD IN NN VBG NNS IN NNPS MD VB VBN
181,1,RB NNPS NNS NNP TO VB NNS JJ NN NN VBG JJ NNS NNP VBG NNS TO VB IN JJ NN NNS VBD TO VB NNP VBD RB IN NNP NN IN NNPS VBN UH JJ NNS VBD JJ NNS IN NNS
182,1,VBZ PRP VB DT NNP VBD DT NNP VBD DT NN TO VB DT NN NN CC DT VBD VB NNP CD NN NNS VBP VB IN DT JJ DT MD VB DT JJ NN IN JJ NNPS
183,1,RB NNP RB RB VBD TO VB DT NN NN CC VBD PRP PRP$ JJ NN NNP VBG TO VB VBG RP JJR NNS VBG NN NN CC JJ NN IN NNPS VBP VBN IN DT NNS IN NNS CC WP VBZ IN DT
184,1,VBP PRP JJ VBP NNPS VBN IN WRB IN VB VB DT NN CC VB PRP$ NN WDT VBZ WP PRP MD VB VBN VBG PDT VBN NN NN VBZ JJ
185,1,DT NNP NNP VBZ DT VBN NNP NN NN NN VBZ WP PRP VBP TO VB CC PRP RB VBP NNP TO VB CC VB JJR JJ NN IN NNS IN NNPS
186,1,NNP IN CD NNP VB JJ NN NNS NNP NNP RB VB TO VB JJ NN NN WRB NNP VBZ NNP NNP CC NNP NNP WRB MD PRP VB VBN IN
187,1,PRP VBP JJ IN DT NNP NNP VBZ VBN DT NN NN IN IN NNPS IN NNS IN DT NNP NN NN PRP$ DT NN IN JJ NNS MD RB VB VBN IN IN PRP$ NNS NNP IN DT NNS VBP PRP IN PRP$ NN IN DT NN
188,1,VB JJ NN TO VB DT NNP NN NN VBZ NNS IN JJ NNPS IN VBN NN IN DT NN IN DT JJ JJ NN NN PRP VBP VBN DT NNP NNPS IN NNP NNP TO RB VB DT NN
189,1,PRP VBP VBG VBG NN NNPS IN PRP$ JJ NN IN NNP PRP VBP VBG VBG NN NNPS IN IN PRP$ NNS IN DT JJ IN RB VBG DT NN NNP NNP VBG RP VBN NN PRP VBP RB VB IN PRP VB VBG IN
190,1,WRB NNP RB JJ DT NNP CC JJ NNPS TO VB DT NN NN
191,1,NNPS VBD PRP VBD JJ VBG TO VB NNPS RB IN NN IN VBG DT NN NN NN VBG NNP MD VB VBN DT JJ NN WDT VBZ RB RB NN CC MD RB VB NNS IN JJ NNS
192,1,RB CC NNS IN PRP MD VB NN PRP VBD DT NN IN IN DT NN IN DT NN NN PRP VBD DT NN IN DT JJ NN IN NNPS
193,0,IN RB JJ IN DT NN NN NN RP VB JJ IN DT JJ NN CC VB JJ IN DT NN NNPS RB VBP PRP$ NN CC PRP RB JJR IN NN
194,1,NNPS VBD PRP VBD JJ VBG TO VB NNPS RB IN NN IN VBG DT NN NN NN VBG NNP MD VB VBN DT JJ NN WDT VBZ RB RB NN CC MD RB VB NNS IN JJ NNS
195,1,DT VBZ VBG TO VB RB JJ IN NNS IN NNS IN JJ JJ NNPS VBG DT NNS JJ NN VBD DT NN PRP$ NN VBZ RB RB IN DT NN NN VBZ IN DT NN CC VB DT NNS CC VB PRP$ NN IN NN WP MD
196,1,NNP NNPS VBZ JJ NN PRP VBP NN NNP RB IN PRP$ JJ JJ NNPS
197,1,PRP VBP PRP VBG NNP VBD RP DT NNS CC VB NNS IN NNPS VBP PRP$ NNS VBZ VBG DT NN IN DT NNP IN DT NN IN DT NN IN DT NN NN VBG NN DT JJ
198,1,NNP NNP VBD NNS IN NNPS IN NNP RB PRP VBZ VB NNS IN JJ NNS IN DT NN NN VBZ IN DT NNS RB VBZ RB VBN IN DT IN NN RB NNP CC PRP$ NN VBZ NN CC VBG NNS IN NNS
199,1,DT NN VBZ DT NN IN NNP NNP JJ NN VBZ VBD NN NNS IN NNPS IN TO RB VB
200,1,NNP NNP NNP VBZ NNP NNP IN VBG NN IN VBG DT NN NN WDT MD VB NNS IN NNPS IN VBG VBN RP IN DT NN DT NN NNP IN PRP VBP IN NNP VBZ DT JJ NN NNP
201,1,IN DT NN NN VBZ PRP VBP VBG IN CD JJ NNPS
202,1,WRB VBZ VB NNPS PRP MD RB RB VB IN PRP$ JJ NNPS IN VBG NNS PRP MD RB VB NN NN NN CC VB DT JJ NN NN CC VB IN DT NN NN WRB VB IN CC WRB PRP VBP IN NNPS RB
203,1,PRP VBD RP PRP$ JJ NN IN DT NN CC VBD VBN TO VB IN IN DT NN NN CC DT NN PRP VBD VBG DT NN JJ NNPS VBP NNS VB IN RB DT NN WRB VBZ DT VB IN PRP JJ
204,0,JJ JJ PRP VBP WP RB PRP VBP TO VB DT NN NN CC VB NN NNS IN DT NNPS DT NN VBZ RB VBN CC NNS VBP VBG JJR NNPS VBP NNP TO VB RB NN NNP NNP
205,1,VBZ PRP RB RB NNS VBN IN DT NN NN RB PRP VBP VBN RB RB IN NN RB VB VBG TO VB PRP PRP VBP NNPS
206,1,FW NNS IN PDT DT NN NN RB RB VB NN IN DT NN NNS NN NNS NNP RB VBG DT NN IN NN NNP PRP VBP IN PRP NNPS
207,1,IN DT NN IN NNS VBZ VBG DT JJ NN NN NN IN IN DT NN DT VBZ DT NN IN DT JJ NN WDT MD VB VB DT NN IN DT NNS IN NNS IN NNPS
208,1,DT JJ NN VBD NNPS IN DT NN WRB PRP VBD NN NNS PRP RB VBP TO VB DT NN NN JJ VBG NNPS IN IN NN NNP
209,1,PRP IN NN NNPS VBG VBN NN IN RB RB IN DT NN NN VBG RB DT NNS VBP VB DT NN IN NN IN PRP$ NN NN
210,1,PDT DT NNPS WDT NNP NNP VBZ VBN RP IN RB VBG NN CC DT NN NN VBG NNP NN NN NN VBG RB RB RB PRP MD VB PRP RB IN CC IN VBP NNS VBP JJ PRP$ JJ NNPS JJ NNP VBZ NNS
211,1,VBG DT NN NN RB VBZ NNP NNPS RB IN WP VBP RB IN NN RB JJ IN VBN JJ NNS IN DT NNS IN DT NN IN VBP RP NN CC VBP IN NN IN VBG VBN
212,1,IN NNPS MD RB VB PRP$ NNS IN JJ NNPS IN PRP VBZ TO VB IN PRP VBG TO VB NN CC DT NN NN
213,1,PRP RB VBD NN IN DT NN NN IN DT NNP VBD PRP IN IN PRP MD VB IN DT NN NN NN VBD VBG NNP MD VB PRP RP IN NNP VBD PRP CC WP PRP VBG TO VB PRP RB CD NNPS VBG NN
214,1,UH NN IN DT VBN NNS NNP NNP NNP NNP NNP NNP NNP NNP VBG JJ NNS NN NN NNP NNP NNP DT NNP NNP NNP VBD NNP NN IN NN CC RB VBG NNP NNP NNP VBZ VBZ CD IN PRP
215,1,IN PRP VBP TO VB WRB RB JJ PRP$ JJ NNPS VBP RB VB DT NNS IN DT NNP NN TO VB DT NN NNP
216,1,VBP RB VB RB CC RB NN VBD PRP RB CD VB IN NN NN NNP PRP VBD NNS IN NNP IN VBG NNS CC VBG NNP IN PRP VBD DT NNS RP CC JJ NNPS IN VB RP PRP$ NN
217,0,PRP$ RB RB JJ TO VB PRP VBP PRP PDT DT NN IN NNP CC PRP$ RB RB JJ NNPS PRP VBP IN NN VBP TO VB JJ VBG DT JJ VBG NN VBZ DT NN PRP VBP PRP VBP DT NN NN
218,1,UH IN PRP VBP JJ IN DT NN CC JJ PRP VBP VBG IN DT NNP NNP NNP NNP NNP NNP NNP NNP NNP NNP NNS IN NNP NNP IN JJ NNPS NNP EX MD VB JJR TO VB
219,1,NN PRP VBP RB VB DT NN VBZ DT NN NN PRP$ NN VBZ RB PRP MD VB RB VBN NNP IN DT JJ NNPS VBN NN NN VBD DT NN NN CC VBN NNS IN NNP VBP PRP VBP DT NN IN
220,1,RB NNPS VBP RB VBN IN NNP JJ IN NN NN RB NNP NNP VBZ VB PRP VBP VB IN NNS PRP RB VBP TO VB NN IN PRP$ JJ JJ IN DT JJ NNS DT NNS JJ TO VB JJ IN IN DT NN NN FW
221,0,PRP MD NNP RB RB IN NNP NNP NNP VBZ VBN NNP RB CD NNS MD NNP NNP PRP VBD IN PRP$ NNS IN DT NNP IN VBG NNP NNP NNP IN VBG NNP DT JJ NN NNS NNP DT NN DT VB WP VBZ RB DT JJ NNP
222,1,VBP NNPS VBN IN NNP VBG DT NN NN NNS RB VBP NNPS VBN IN PRP$ NNS
223,1,PRP VBD PRP VBD IN NN IN NNP VBZ TO VB IN PRP$ NN TO VB IN NN TO VB NN PRP$ NN MD VB VBG IN NNP TO VB NNS IN NNPS IN NN IN VBG DT NN NN
224,1,NNP NNPS NNP NNP NNP NN VB IN NNS NNP NN IN NNS NNP NNPS IN NNP NNP DT NNP NNP NN VBG NN NN NNP IN NN NNP NNPS NN IN NNP NNP NNP NNP NNP
225,1,DT NN IN DT JJ NNS IN IN DT JJ NN IN NNPS VBP DT NN NN VBD VBN PRP$ NN TO VB DT JJ NN IN NNP NN IN NN NN
226,1,NNP NN TO VB DT NNP NNPS VBG IN DT NNP NN NN VBZ JJ NN VBG DT NN IN JJ NN IN DT NNP VBZ JJ PRP VBZ NN NNS IN NNS NNP MD VB VBG NNPS RB IN NN
227,1,CD NNPS VBP RB JJ IN DT NN VBD TO VB DT NN NN NNP NN NNP NNP
228,1,PRP DT NN IN JJ NN NNS IN NNP IN NN RB CD NNPS VBP VBG JJ NN CC VBP IN IN NNP NNP NNS RB VBG IN DT NNP NNP VBD NN IN DT NNPS IN NNP NNP NN NN
229,1,DT NN NN MD VB RP IN VBG JJ NNS WP VBD JJ NN CC JJR NN NNPS WP RB VBP TO VB IN JJR NNS JJR NNS CC VB JJR NN NNS IN NN IN NNS VBP VBN TO VB PRP$ NNS
230,1,NN VBP PRP$ NNS CC VB VBG NNS IN PRP VBD RB DT NNS MD VB VBN VBN RB IN NNP NNP CC PRP VBD DT NN NN NNS DT RB VBZ TO VB NNPS IN PRP VBZ JJ IN NN CC PRP VBZ DT NN
231,0,RP DT VBZ DT JJ NN PRP VBD IN NNP IN DT NNP PRP JJ IN NNPS RB VBD DT NN NN NN WDT VBD IN DT JJ NN CC DT NNP VBD VBG PRP$ NNS IN JJR NNS RB VBD RP PRP$ NN IN NN
232,1,DT NN NN TO VB DT NNP NN NN MD VB JJR CC JJR NNPS IN NN IN DT NN PRP DT JJ CC JJ NN WDT VBZ JJ NN NNS RB IN JJ NNS DT VBZ NNP NNP CC NNP NNP JJ NN NN
233,1,NNP NNS IN DT JJ NN DT MD VB DT NN IN PRP$ NN NN WP IN NNP NNP WP IN DT NNPS PRP VBD RB
234,1,PRP RB VBD DT IN NN IN DT NN NN NN NNP VBZ JJ CC MD VB TO VB CC VB DT IN DT NNS IN PRP$ NN TO VB DT NN CC RB NN IN NNPS VBN IN DT NN
235,1,VBP VBN PRP$ JJ NN IN VBG NN TO VB DT NN NN CC VBG NNP VBG NNS IN NNPS MD VB VBN IN DT NNS DT VBZ WP VBZ WRB PRP VBP IN NN JJ CC NN IN NNS VBZ JJ
236,1,NN NNP IN NNP NNP IN NNP NNP NNP VBG VBG NNP NNP NNP NNP NNP NN NNP NNP NNP NNP NNP IN NNP NNPS VBG NNP NNP NNP NNP VBG NNPS RB
237,1,NNP VBD NNP NNP NN NN NN CC NNS VBD RB VB RB VBG NNS PRP MD VB IN TO CD NNS VBP JJ RB VBZ DT WRB PRP VBP NN IN PRP$ NNS IN DT NN PRP$ JJ JJ NNPS
238,1,NN NN IN JJ NN NN NN NN IN DT NN VBG NN NN CC VBG JJ NN RB NN NN JJ NN IN IN NN NN NN CC VBG NNPS VB IN NNP NNS VBP RB VB VB FW
239,1,DT NNP NNP NNP VBZ VBN DT NNP NNP NNS MD VB RB JJ NNPS VBP JJ NN NN WP MD NNP VB IN PRP VBP DT NN CC VB IN DT NN NN IN DT JJ NNP NN NNP NN
240,1,VBD IN DT NNP IN DT JJ NNS VBG IN DT NN IN DT NN NN NN DT NNP VBD IN PRP MD VB VBG DT NN WDT MD VB JJ NNPS IN PRP$ NNS PRP VBD DT IN PRP NNP
241,1,DT NN IN DT NNP NNP VBZ DT NN JJR NNS DT VBD NNS IN VBG NNS WP VBP RB JJ DT NN VBZ NNS CC VBZ NNS NNP NNP VBD DT NN IN PRP$ NN CC DT NNP NNP VBD DT JJ NN
242,1,PRP$ NN IN DT NNP NNP PRP VBP TO VB DT NN TO VB PRP IN DT NN NN VBZ RB VBN VBN CC RB NNPS MD VB RP IN DT JJ JJ NNP VBZ RB IN DT
243,1,VB NNPS VBP VBN RP IN NNP VB IN NNP VBZ IN NNP RB IN NN VBZ NN CC DT JJ NNP NNP VBZ IN DT JJ NN NN
244,1,NNP VBD DT NNP NN NN IN NNS IN DT NN VBZ CD NNS VBP NN IN NNPS VBP JJ IN CC IN NN DT VBZ DT NN IN NN NN NNP RB DT NN DT JJS NN IN NN MD VB VBG NNP
245,1,PRP VBP CD NNPS WDT MD RB RB VB NNP RB VBP NN CC NN NN DT VBZ DT JJ NN IN NN
246,0,NNP VBZ DT RB JJ JJ NNS NNP FW CC VBZ RB VB IN VBG NNPS CC PRP VBZ PRP IN VBG IN DT NN NN
247,1,CC RB DT NN NN VBZ VBN VBN IN DT NN JJ NNS VBG NN IN NNS IN NNPS
248,1,NNP NNP VBD DT NN VBD DT NNS IN NNS IN NNPS IN NNP IN NN VBD NNS IN JJ NNS VBP DT JJ NN CC VBD DT NN IN DT NN NN PRP DT JJ NN CC DT NN VBZ
249,1,DT NNPS WP VBP CC VB DT WP PRP VBD PRP VBP VBG IN DT NN NN MD VB VBN IN PRP VBP NNS CC NNS WP VBP IN DT NN WP VBP VBN RP CC VBG RB TO VB VBN PRP UH NNP NNS VB PRP
250,1,DT VBG NNP NNP VBD NNP NNP NN NN VBG TO VB NNS IN NNS IN NNPS IN DT NN DT VBZ WRB NNS JJ PRP MD VB DT NN WP MD VB DT NNS IN RB JJ NNS
251,1,PRP VBN PRP MD VB NN PRP VBN TO VB DT JJ NNS NN PRP VBD DT NN NN WDT VBD PRP$ NN TO VB RB PRP RB NN NNS PRP VBZ VBN NN IN VB NNP NNP VBD NNPS IN DT NN IN DT NN
252,1,PRP VBP DT JJ NN IN DT NN NN NNP MD VB IN DT NN NNP VBN TO VB NNPS RB IN PRP$ NN CC NNS DT NNS IN PRP$ NNP PRP VBP TO VB IN DT NN IN DT IN RB RB PRP DT IN DT RB
253,1,JJ PRP VBP NNS TO VB JJ NNS WP RB VBP NN CC VB RP NN NNS VBP RB VBN IN NN NN NN VBD NN NN TO VB WP DT NN IN VBG NNPS IN DT NN
254,1,RB VBZ IN VBG DT NNP NNP VBG TO VB IN JJ NNP VBG NNS IN NNP IN DT NNP VBZ RB NNP PRP JJ
255,1,NNP NN IN NN VBZ DT JJ NNP VBD NNS IN IN NNPS DT JJ NN NN NNS CC IN DT NNS MD VB NN NNS WP VBP TO VB
256,1,WRB VBP NNPS RB IN DT NN NN DT NNP VBZ VBN DT NN TO VB NN CC VBZ VBN NN NNS IN NNS IN NNPS IN RB WRB VBP DT NNS CC DT NN WRB VBZ NNP NNP WRB PRP VBN DT RBS
257,1,JJ JJ NN NNP NNP NNS VBD NNP NN NN VBG NNPS IN NN IN VBG PRP$ NNS IN DT NN
258,1,IN DT NN NN IN PRP$ NN RB NNPS MD VB TO VB DT NN VB IN DT NN NN IN DT NN CC VB DT NN
259,0,DT NN NN DT VBD NNS IN NNPS WP VBP NNS NNP VBZ IN JJ NN CC VBD DT NN IN NN NN DT NN IN JJ NN NNP NN NNS VBZ DT NN TO VB NNS JJ TO VB CD NN IN DT JJ
260,1,NNPS VBD PRP VBD JJ VBG TO VB NNPS RB IN NN IN VBG DT NN NN NN VBG NNP MD VB VBN DT JJ NN WDT VBZ RB RB NN CC MD RB VB NNS IN JJ NNS
261,1,DT NNS IN DT NN NN IN DT NNPS VBP NN
262,1,WP VBP PRP VBG TO VB IN DT NNS IN NNPS WP MD RB VB VBG IN DT NNS IN DT NN IN PRP$ NNS CC NNS IN PRP MD VB DT NN NN
263,1,NN VBD IN DT NN IN NNP RB IN PRP RB NN NN IN NNS NNP NNP RB PRP VBG VBP PDT DT JJ NNS IN DT NNS NNS NN NN IN NNS NNS RB JJ WDT VBG NN JJ JJ
264,1,PRP RB JJ PRP VBP DT JJ NN IN NN NN JJ CC VBG NNPS RB IN VBG JJ NNS TO VB IN NNP NN NN VBP PRP IN VBG DT JJ NN CC NNS NNP VBP RP
265,1,VB DT NN IN PRP VBD RB JJ NNS VBD DT NN TO VB DT JJ NN NNS IN DT NN NN VBZ TO VB NNS IN NNPS IN NN DT VBZ DT NN IN WP VBZ TO VB
266,1,VB IN DT NN NN JJ NN IN NNPS VBZ IN DT NN NNPS VBP RB VB PRP RB VBP TO VB PRP$ NNS IN DT NN IN NNS DT NN MD DT NN RB VBP DT NN TO VB IN DT NN IN CD NNPS IN JJ NN
267,1,DT NN VBZ RB VBG DT NNPS TO RB VB DT NN IN DT NN NN VBP PRP VB TO VB NNS VBN RB RB RB CC JJ IN JJ NN VBZ RB VBG TO VB VB PRP$ NNS
268,1,NNS JJR IN NN WDT NNS IN NNPS VBP VBG TO VB IN NN NN VBZ DT NN NN IN DT VBG NN IN EX VBZ DT JJR NN VBG VBP PRP VB IN IN DT NN IN DT VBG JJ NNS MD VB RP RB NNS IN NN JJ NN NNS
269,1,PRP$ NN VBD JJ NNS CC VBD PRP$ JJS TO VB DT IN DT NNS VBP IN NN IN PRP VBP PRP$ NN TO VB CC VB NNPS IN PRP$ NNS IN DT JJ NN NN NNP NNP NN TO VB WP PRP$ NN IN DT NN VBZ UH VB VB
270,1,NNP VB PRP VBD DT IN DT NNPS WRB PRP VBZ NNPS IN VBG JJ IN PRP VBD DT NN NN RB VBG IN NN CC VBZ IN UH NN CC NNS CC NN VBZ VBN IN DT NNS IN NN IN NN CC IN PRP$ NNS
271,1,NN NNPS VBP VBN RB JJ RB RB IN DT NNP NNP NNP VBZ VBN NN VBZ RP WRB VBP PRP VB PRP VBP VBG NN CC DT NN NN JJ NN MD VB NN IN DT JJ CC JJ RB
272,1,PRP VBZ RB DT NN PRP VBZ VB PRP IN NNP VBG PRP$ JJ NNS WDT VBP VBG NNPS PRP$ NN IN NN NNP NN NN NNP VBG IN NNP NNP NNP NNP PRP VBP IN NNP NNP NNP IN NNP PRP NNP NNP NNP NNP
273,1,DT JJ VBN NNP VBZ JJ PRP VBP VB DT NN TO VB NNPS IN VBG NN NN NN NN CC NNP DT CC PRP RB VBP TO VB RB DT CD IN DT JJ NN
274,1,PRP$ NNP NNP CC VB NNP NNP VBZ VBG TO VB DT NN NN CC VBD NNS IN DT NN RB WRB VBP PRP VB TO VB NNPS IN DT NNS
275,1,NNP VBD DT NN NN CC VBD NNPS JJR IN NN DT NN IN NNP MD RB VB NN VBZ RB JJ
276,1,RB VBZ NNPS IN NNP RB VBG IN DT NNP NNP NNP IN NNPS IN VBG NNP JJ NNS IN DT NNP VBG DT NNP IN VBG DT NNP NNP NNP NNP NNP NNP
277,1,NNPS VBD CD NN NN NNPS IN VBG PRP IN IN NN NNS IN DT VBG NN IN DT JJ NN NN IN NN NNP NNP NNP
278,1,NNP RB VBZ RB VB PRP JJS NNPS VBP RB PRP VBP NNS IN NN NN MD VB NNP VBZ VBN JJ NN NNS IN NN CC NNP NNP NN IN NN NN PRP VBP JJ CC VBG DT JJ NN IN PRP VBP
279,1,NNP DT NN VBN RP IN DT JJ NN RB VB NN CC VBG IN DT NN RB IN NNP CC PRP JJ NN IN DT JJ NN IN NN NN NNPS VBP VBG PRP$ NNS IN PDT DT JJ NN
